State,Year,Perpetrator Sex,Weapon,Crime Solved,Solved Total
Georgia,1988,Male,Strangulation,Yes,3
Georgia,1988,Male,Unknown,Yes,16
Georgia,1988,Unknown,Blunt Object,No,21
Georgia,1988,Unknown,Drowning,No,1
Georgia,1988,Unknown,Explosives,No,1
Georgia,1988,Unknown,Fall,No,1
Georgia,1988,Unknown,Fire,No,1
Georgia,1988,Unknown,Firearm,No,9
Georgia,1988,Unknown,Handgun,No,78
Georgia,1988,Unknown,Knife,No,22
Georgia,1988,Unknown,Rifle,No,1
Georgia,1988,Unknown,Shotgun,No,6
Georgia,1988,Unknown,Strangulation,No,3
Georgia,1988,Unknown,Suffocation,No,2
Georgia,1988,Unknown,Unknown,No,17
Georgia,1989,Female,Blunt Object,Yes,1
Georgia,1989,Female,Drowning,Yes,1
Georgia,1989,Female,Firearm,Yes,8
Georgia,1989,Female,Handgun,Yes,44
Georgia,1989,Female,Knife,Yes,41
Georgia,1989,Female,Rifle,Yes,3
Georgia,1989,Female,Shotgun,Yes,1
Georgia,1989,Female,Strangulation,Yes,1
Georgia,1989,Female,Unknown,Yes,6
Georgia,1989,Male,Blunt Object,Yes,47
Georgia,1989,Male,Fire,Yes,5
Georgia,1989,Male,Firearm,Yes,43
Georgia,1989,Male,Handgun,Yes,229
Georgia,1989,Male,Knife,Yes,71
Georgia,1989,Male,Rifle,Yes,20
Georgia,1989,Male,Shotgun,Yes,39
Georgia,1989,Male,Strangulation,Yes,8
Georgia,1989,Male,Suffocation,Yes,1
Georgia,1989,Male,Unknown,Yes,11
Georgia,1989,Unknown,Blunt Object,No,27
Georgia,1989,Unknown,Explosives,No,1
Georgia,1989,Unknown,Fire,No,2
Georgia,1989,Unknown,Firearm,No,10
Georgia,1989,Unknown,Handgun,No,98
Georgia,1989,Unknown,Knife,No,24
Georgia,1989,Unknown,Rifle,No,5
Georgia,1989,Unknown,Shotgun,No,10
Georgia,1989,Unknown,Strangulation,No,10
Georgia,1989,Unknown,Suffocation,No,2
Georgia,1989,Unknown,Unknown,No,36
Georgia,1990,Female,Blunt Object,Yes,8
Georgia,1990,Female,Fire,Yes,1
Georgia,1990,Female,Firearm,Yes,7
Georgia,1990,Female,Handgun,Yes,30
Georgia,1990,Female,Knife,Yes,29
Georgia,1990,Female,Rifle,Yes,2
Georgia,1990,Female,Shotgun,Yes,2
Georgia,1990,Female,Strangulation,Yes,1
Georgia,1990,Female,Unknown,Yes,1
Georgia,1990,Male,Blunt Object,Yes,54
Georgia,1990,Male,Firearm,Yes,35
Georgia,1990,Male,Handgun,Yes,228
Georgia,1990,Male,Knife,Yes,81
Georgia,1990,Male,Rifle,Yes,12
Georgia,1990,Male,Shotgun,Yes,30
Georgia,1990,Male,Strangulation,Yes,5
Georgia,1990,Male,Suffocation,Yes,1
Georgia,1990,Male,Unknown,Yes,17
Georgia,1990,Unknown,Blunt Object,No,24
Georgia,1990,Unknown,Firearm,No,19
Georgia,1990,Unknown,Handgun,No,91
Georgia,1990,Unknown,Knife,No,17
Georgia,1990,Unknown,Shotgun,No,8
Georgia,1990,Unknown,Strangulation,No,7
Georgia,1990,Unknown,Suffocation,No,1
Georgia,1990,Unknown,Unknown,No,26
Georgia,1991,Female,Blunt Object,Yes,4
Georgia,1991,Female,Handgun,Yes,30
Georgia,1991,Female,Knife,Yes,27
Georgia,1991,Female,Rifle,Yes,3
Georgia,1991,Female,Shotgun,Yes,3
Georgia,1991,Female,Suffocation,Yes,1
Georgia,1991,Female,Unknown,Yes,7
Georgia,1991,Male,Blunt Object,Yes,43
Georgia,1991,Male,Drugs,Yes,1
Georgia,1991,Male,Explosives,Yes,1
Georgia,1991,Male,Fire,Yes,2
Georgia,1991,Male,Firearm,Yes,10
Georgia,1991,Male,Handgun,Yes,280
Georgia,1991,Male,Knife,Yes,80
Georgia,1991,Male,Rifle,Yes,26
Georgia,1991,Male,Shotgun,Yes,34
Georgia,1991,Male,Strangulation,Yes,3
Georgia,1991,Male,Unknown,Yes,11
Georgia,1991,Unknown,Blunt Object,No,17
Georgia,1991,Unknown,Firearm,No,1
Georgia,1991,Unknown,Handgun,No,97
Georgia,1991,Unknown,Knife,No,18
Georgia,1991,Unknown,Rifle,No,1
Georgia,1991,Unknown,Shotgun,No,5
Georgia,1991,Unknown,Strangulation,No,7
Georgia,1991,Unknown,Unknown,No,21
Georgia,1992,Female,Blunt Object,Yes,4
Georgia,1992,Female,Drowning,Yes,1
Georgia,1992,Female,Drugs,Yes,1
Georgia,1992,Female,Firearm,Yes,1
Georgia,1992,Female,Handgun,Yes,26
Georgia,1992,Female,Knife,Yes,27
Georgia,1992,Female,Rifle,Yes,2
Georgia,1992,Female,Shotgun,Yes,3
Georgia,1992,Female,Unknown,Yes,1
Georgia,1992,Male,Blunt Object,Yes,53
Georgia,1992,Male,Fire,Yes,1
Georgia,1992,Male,Firearm,Yes,6
Georgia,1992,Male,Gun,Yes,1
Georgia,1992,Male,Handgun,Yes,280
Georgia,1992,Male,Knife,Yes,59
Georgia,1992,Male,Rifle,Yes,18
Georgia,1992,Male,Shotgun,Yes,33
Georgia,1992,Male,Strangulation,Yes,6
Georgia,1992,Male,Unknown,Yes,13
Georgia,1992,Unknown,Blunt Object,No,10
Georgia,1992,Unknown,Firearm,No,3
Georgia,1992,Unknown,Handgun,No,73
Georgia,1992,Unknown,Knife,No,19
Georgia,1992,Unknown,Rifle,No,2
Georgia,1992,Unknown,Shotgun,No,2
Georgia,1992,Unknown,Strangulation,No,14
Georgia,1992,Unknown,Suffocation,No,1
Georgia,1992,Unknown,Unknown,No,21
Georgia,1993,Female,Blunt Object,Yes,8
Georgia,1993,Female,Fire,Yes,1
Georgia,1993,Female,Firearm,Yes,1
Georgia,1993,Female,Handgun,Yes,27
Georgia,1993,Female,Knife,Yes,25
Georgia,1993,Female,Rifle,Yes,2
Georgia,1993,Female,Unknown,Yes,4
Georgia,1993,Male,Blunt Object,Yes,54
Georgia,1993,Male,Drugs,Yes,1
Georgia,1993,Male,Fire,Yes,1
Georgia,1993,Male,Firearm,Yes,6
Georgia,1993,Male,Handgun,Yes,295
Georgia,1993,Male,Knife,Yes,68
Georgia,1993,Male,Rifle,Yes,18
Georgia,1993,Male,Shotgun,Yes,27
Georgia,1993,Male,Strangulation,Yes,6
Georgia,1993,Male,Suffocation,Yes,2
Georgia,1993,Male,Unknown,Yes,15
Georgia,1993,Unknown,Blunt Object,No,11
Georgia,1993,Unknown,Fire,No,1
Georgia,1993,Unknown,Firearm,No,8
Georgia,1993,Unknown,Handgun,No,126
Georgia,1993,Unknown,Knife,No,21
Georgia,1993,Unknown,Rifle,No,4
Georgia,1993,Unknown,Shotgun,No,5
Georgia,1993,Unknown,Strangulation,No,5
Georgia,1993,Unknown,Suffocation,No,2
Georgia,1993,Unknown,Unknown,No,20
Georgia,1994,Female,Blunt Object,Yes,5
Georgia,1994,Female,Handgun,Yes,35
Georgia,1994,Female,Knife,Yes,24
Georgia,1994,Female,Rifle,Yes,2
Georgia,1994,Female,Shotgun,Yes,2
Georgia,1994,Female,Strangulation,Yes,1
Georgia,1994,Female,Unknown,Yes,3
Georgia,1994,Male,Blunt Object,Yes,46
Georgia,1994,Male,Fire,Yes,2
Georgia,1994,Male,Firearm,Yes,11
Georgia,1994,Male,Gun,Yes,1
Georgia,1994,Male,Handgun,Yes,294
Georgia,1994,Male,Knife,Yes,53
Georgia,1994,Male,Rifle,Yes,14
Georgia,1994,Male,Shotgun,Yes,27
Georgia,1994,Male,Strangulation,Yes,1
Georgia,1994,Male,Unknown,Yes,4
Georgia,1994,Unknown,Blunt Object,No,15
Georgia,1994,Unknown,Explosives,No,2
Georgia,1994,Unknown,Firearm,No,7
Georgia,1994,Unknown,Handgun,No,113
Georgia,1994,Unknown,Knife,No,9
Georgia,1994,Unknown,Rifle,No,3
Georgia,1994,Unknown,Shotgun,No,4
Georgia,1994,Unknown,Strangulation,No,10
Georgia,1994,Unknown,Suffocation,No,5
Georgia,1994,Unknown,Unknown,No,6
Georgia,1995,Female,Blunt Object,Yes,9
Georgia,1995,Female,Fire,Yes,2
Georgia,1995,Female,Firearm,Yes,1
Georgia,1995,Female,Handgun,Yes,15
Georgia,1995,Female,Knife,Yes,18
Georgia,1995,Female,Rifle,Yes,1
Georgia,1995,Female,Shotgun,Yes,1
Georgia,1995,Female,Suffocation,Yes,2
Georgia,1995,Male,Blunt Object,Yes,40
Georgia,1995,Male,Fire,Yes,3
Georgia,1995,Male,Firearm,Yes,5
Georgia,1995,Male,Handgun,Yes,256
Georgia,1995,Male,Knife,Yes,54
Georgia,1995,Male,Rifle,Yes,16
Georgia,1995,Male,Shotgun,Yes,26
Georgia,1995,Male,Strangulation,Yes,1
Georgia,1995,Male,Unknown,Yes,13
Georgia,1995,Unknown,Blunt Object,No,18
Georgia,1995,Unknown,Fire,No,1
Georgia,1995,Unknown,Firearm,No,6
Georgia,1995,Unknown,Handgun,No,129
Georgia,1995,Unknown,Knife,No,16
Georgia,1995,Unknown,Rifle,No,4
Georgia,1995,Unknown,Shotgun,No,5
Georgia,1995,Unknown,Strangulation,No,6
Georgia,1995,Unknown,Suffocation,No,3
Georgia,1995,Unknown,Unknown,No,9
Georgia,1996,Female,Blunt Object,Yes,4
Georgia,1996,Female,Firearm,Yes,1
Georgia,1996,Female,Handgun,Yes,17
Georgia,1996,Female,Knife,Yes,14
Georgia,1996,Female,Rifle,Yes,3
Georgia,1996,Female,Shotgun,Yes,1
Georgia,1996,Female,Unknown,Yes,2
Georgia,1996,Male,Blunt Object,Yes,40
Georgia,1996,Male,Firearm,Yes,11
Georgia,1996,Male,Handgun,Yes,257
Georgia,1996,Male,Knife,Yes,45
Georgia,1996,Male,Rifle,Yes,15
Georgia,1996,Male,Shotgun,Yes,26
Georgia,1996,Male,Strangulation,Yes,2
Georgia,1996,Male,Suffocation,Yes,1
Georgia,1996,Male,Unknown,Yes,7
Georgia,1996,Unknown,Blunt Object,No,7
Georgia,1996,Unknown,Explosives,No,1
Georgia,1996,Unknown,Fire,No,1
Georgia,1996,Unknown,Firearm,No,6
Georgia,1996,Unknown,Handgun,No,133
Georgia,1996,Unknown,Knife,No,20
Georgia,1996,Unknown,Rifle,No,4
Georgia,1996,Unknown,Shotgun,No,4
Georgia,1996,Unknown,Strangulation,No,7
Georgia,1996,Unknown,Suffocation,No,1
Georgia,1996,Unknown,Unknown,No,14
Georgia,1997,Female,Blunt Object,Yes,7
Georgia,1997,Female,Drowning,Yes,1
Georgia,1997,Female,Firearm,Yes,1
Georgia,1997,Female,Handgun,Yes,22
Georgia,1997,Female,Knife,Yes,13
Georgia,1997,Female,Rifle,Yes,1
Georgia,1997,Female,Shotgun,Yes,1
Georgia,1997,Female,Unknown,Yes,2
Georgia,1997,Male,Blunt Object,Yes,27
Georgia,1997,Male,Drowning,Yes,1
Georgia,1997,Male,Fire,Yes,1
Georgia,1997,Male,Firearm,Yes,8
Georgia,1997,Male,Gun,Yes,1
Georgia,1997,Male,Handgun,Yes,179
Georgia,1997,Male,Knife,Yes,39
Georgia,1997,Male,Rifle,Yes,18
Georgia,1997,Male,Shotgun,Yes,16
Georgia,1997,Male,Strangulation,Yes,7
Georgia,1997,Male,Unknown,Yes,4
Georgia,1997,Unknown,Blunt Object,No,11
Georgia,1997,Unknown,Firearm,No,5
Georgia,1997,Unknown,Gun,No,6
Georgia,1997,Unknown,Handgun,No,97
Georgia,1997,Unknown,Knife,No,27
Georgia,1997,Unknown,Rifle,No,5
Georgia,1997,Unknown,Shotgun,No,4
Georgia,1997,Unknown,Strangulation,No,5
Georgia,1997,Unknown,Suffocation,No,1
Georgia,1997,Unknown,Unknown,No,13
Georgia,1998,Female,Blunt Object,Yes,5
Georgia,1998,Female,Drowning,Yes,1
Georgia,1998,Female,Fire,Yes,1
Georgia,1998,Female,Handgun,Yes,28
Georgia,1998,Female,Knife,Yes,26
Georgia,1998,Female,Rifle,Yes,3
Georgia,1998,Female,Unknown,Yes,5
Georgia,1998,Male,Blunt Object,Yes,42
Georgia,1998,Male,Drugs,Yes,1
Georgia,1998,Male,Fire,Yes,3
Georgia,1998,Male,Firearm,Yes,2
Georgia,1998,Male,Gun,Yes,1
Georgia,1998,Male,Handgun,Yes,183
Georgia,1998,Male,Knife,Yes,40
Georgia,1998,Male,Rifle,Yes,6
Georgia,1998,Male,Shotgun,Yes,12
Georgia,1998,Male,Strangulation,Yes,1
Georgia,1998,Male,Unknown,Yes,13
Georgia,1998,Unknown,Blunt Object,No,11
Georgia,1998,Unknown,Fire,No,1
Georgia,1998,Unknown,Firearm,No,1
Georgia,1998,Unknown,Handgun,No,96
Georgia,1998,Unknown,Knife,No,16
Georgia,1998,Unknown,Rifle,No,5
Georgia,1998,Unknown,Shotgun,No,3
Georgia,1998,Unknown,Strangulation,No,6
Georgia,1998,Unknown,Unknown,No,19
Georgia,1999,Female,Blunt Object,Yes,5
Georgia,1999,Female,Drowning,Yes,1
Georgia,1999,Female,Fire,Yes,1
Georgia,1999,Female,Handgun,Yes,24
Georgia,1999,Female,Knife,Yes,14
Georgia,1999,Female,Rifle,Yes,1
Georgia,1999,Female,Shotgun,Yes,1
Georgia,1999,Female,Unknown,Yes,2
Georgia,1999,Male,Blunt Object,Yes,27
Georgia,1999,Male,Fire,Yes,5
Georgia,1999,Male,Firearm,Yes,4
Georgia,1999,Male,Handgun,Yes,227
Georgia,1999,Male,Knife,Yes,38
Georgia,1999,Male,Rifle,Yes,7
Georgia,1999,Male,Shotgun,Yes,18
Georgia,1999,Male,Strangulation,Yes,2
Georgia,1999,Male,Unknown,Yes,9
Georgia,1999,Unknown,Blunt Object,No,12
Georgia,1999,Unknown,Fire,No,2
Georgia,1999,Unknown,Firearm,No,1
Georgia,1999,Unknown,Handgun,No,85
Georgia,1999,Unknown,Knife,No,10
Georgia,1999,Unknown,Rifle,No,4
Georgia,1999,Unknown,Shotgun,No,3
Georgia,1999,Unknown,Strangulation,No,7
Georgia,1999,Unknown,Unknown,No,17
Georgia,2000,Female,Blunt Object,Yes,10
Georgia,2000,Female,Firearm,Yes,2
Georgia,2000,Female,Handgun,Yes,14
Georgia,2000,Female,Knife,Yes,10
Georgia,2000,Female,Shotgun,Yes,2
Georgia,2000,Female,Strangulation,Yes,1
Georgia,2000,Female,Unknown,Yes,1
Georgia,2000,Male,Blunt Object,Yes,29
Georgia,2000,Male,Drugs,Yes,1
Georgia,2000,Male,Fire,Yes,4
Georgia,2000,Male,Firearm,Yes,6
Georgia,2000,Male,Gun,Yes,1
Georgia,2000,Male,Handgun,Yes,197
Georgia,2000,Male,Knife,Yes,38
Georgia,2000,Male,Rifle,Yes,8
Georgia,2000,Male,Shotgun,Yes,14
Georgia,2000,Male,Strangulation,Yes,2
Georgia,2000,Male,Suffocation,Yes,2
Georgia,2000,Male,Unknown,Yes,9
Georgia,2000,Unknown,Blunt Object,No,10
Georgia,2000,Unknown,Fire,No,1
Georgia,2000,Unknown,Firearm,No,3
Georgia,2000,Unknown,Handgun,No,104
Georgia,2000,Unknown,Knife,No,12
Georgia,2000,Unknown,Rifle,No,3
Georgia,2000,Unknown,Shotgun,No,9
Georgia,2000,Unknown,Strangulation,No,6
Georgia,2000,Unknown,Unknown,No,9
Georgia,2001,Female,Blunt Object,Yes,3
Georgia,2001,Female,Drugs,Yes,2
Georgia,2001,Female,Fire,Yes,3
Georgia,2001,Female,Handgun,Yes,14
Georgia,2001,Female,Knife,Yes,10
Georgia,2001,Female,Rifle,Yes,2
Georgia,2001,Female,Shotgun,Yes,1
Georgia,2001,Female,Unknown,Yes,7
Georgia,2001,Male,Blunt Object,Yes,40
Georgia,2001,Male,Drugs,Yes,1
Georgia,2001,Male,Fire,Yes,1
Georgia,2001,Male,Firearm,Yes,6
Georgia,2001,Male,Gun,Yes,2
Georgia,2001,Male,Handgun,Yes,203
Georgia,2001,Male,Knife,Yes,42
Georgia,2001,Male,Rifle,Yes,9
Georgia,2001,Male,Shotgun,Yes,14
Georgia,2001,Male,Strangulation,Yes,4
Georgia,2001,Male,Suffocation,Yes,1
Georgia,2001,Male,Unknown,Yes,11
Georgia,2001,Unknown,Blunt Object,No,18
Georgia,2001,Unknown,Firearm,No,11
Georgia,2001,Unknown,Handgun,No,133
Georgia,2001,Unknown,Knife,No,15
Georgia,2001,Unknown,Rifle,No,4
Georgia,2001,Unknown,Shotgun,No,6
Georgia,2001,Unknown,Strangulation,No,3
Georgia,2001,Unknown,Unknown,No,9
Georgia,2002,Female,Blunt Object,Yes,7
Georgia,2002,Female,Fire,Yes,1
Georgia,2002,Female,Firearm,Yes,5
Georgia,2002,Female,Gun,Yes,1
Georgia,2002,Female,Handgun,Yes,17
Georgia,2002,Female,Knife,Yes,14
Georgia,2002,Female,Poison,Yes,1
Georgia,2002,Female,Strangulation,Yes,1
Georgia,2002,Female,Unknown,Yes,2
Georgia,2002,Male,Blunt Object,Yes,39
Georgia,2002,Male,Fire,Yes,1
Georgia,2002,Male,Firearm,Yes,7
Georgia,2002,Male,Handgun,Yes,228
Georgia,2002,Male,Knife,Yes,36
Georgia,2002,Male,Rifle,Yes,14
Georgia,2002,Male,Shotgun,Yes,14
Georgia,2002,Male,Unknown,Yes,15
Georgia,2002,Unknown,Blunt Object,No,12
Georgia,2002,Unknown,Explosives,No,1
Georgia,2002,Unknown,Firearm,No,3
Georgia,2002,Unknown,Gun,No,2
Georgia,2002,Unknown,Handgun,No,147
Georgia,2002,Unknown,Knife,No,16
Georgia,2002,Unknown,Rifle,No,3
Georgia,2002,Unknown,Shotgun,No,1
Georgia,2002,Unknown,Strangulation,No,5
Georgia,2002,Unknown,Unknown,No,10
Georgia,2003,Female,Blunt Object,Yes,4
Georgia,2003,Female,Drowning,Yes,1
Georgia,2003,Female,Drugs,Yes,1
Georgia,2003,Female,Handgun,Yes,15
Georgia,2003,Female,Knife,Yes,18
Georgia,2003,Female,Suffocation,Yes,2
Georgia,2003,Male,Blunt Object,Yes,44
Georgia,2003,Male,Fire,Yes,3
Georgia,2003,Male,Firearm,Yes,12
Georgia,2003,Male,Handgun,Yes,224
Georgia,2003,Male,Knife,Yes,47
Georgia,2003,Male,Rifle,Yes,7
Georgia,2003,Male,Shotgun,Yes,21
Georgia,2003,Male,Strangulation,Yes,5
Georgia,2003,Male,Unknown,Yes,10
Georgia,2003,Unknown,Blunt Object,No,21
Georgia,2003,Unknown,Fire,No,5
Georgia,2003,Unknown,Firearm,No,11
Georgia,2003,Unknown,Gun,No,1
Georgia,2003,Unknown,Handgun,No,152
Georgia,2003,Unknown,Knife,No,17
Georgia,2003,Unknown,Rifle,No,3
Georgia,2003,Unknown,Shotgun,No,6
Georgia,2003,Unknown,Strangulation,No,4
Georgia,2003,Unknown,Unknown,No,9
Georgia,2004,Female,Blunt Object,Yes,7
Georgia,2004,Female,Drowning,Yes,1
Georgia,2004,Female,Drugs,Yes,2
Georgia,2004,Female,Fire,Yes,4
Georgia,2004,Female,Firearm,Yes,1
Georgia,2004,Female,Handgun,Yes,11
Georgia,2004,Female,Knife,Yes,7
Georgia,2004,Female,Rifle,Yes,1
Georgia,2004,Female,Suffocation,Yes,1
Georgia,2004,Female,Unknown,Yes,6
Georgia,2004,Male,Blunt Object,Yes,57
Georgia,2004,Male,Firearm,Yes,13
Georgia,2004,Male,Gun,Yes,2
Georgia,2004,Male,Handgun,Yes,175
Georgia,2004,Male,Knife,Yes,45
Georgia,2004,Male,Rifle,Yes,13
Georgia,2004,Male,Shotgun,Yes,13
Georgia,2004,Male,Strangulation,Yes,2
Georgia,2004,Male,Unknown,Yes,9
Georgia,2004,Unknown,Blunt Object,No,23
Georgia,2004,Unknown,Fire,No,1
Georgia,2004,Unknown,Firearm,No,13
Georgia,2004,Unknown,Gun,No,2
Georgia,2004,Unknown,Handgun,No,108
Georgia,2004,Unknown,Knife,No,18
Georgia,2004,Unknown,Rifle,No,2
Georgia,2004,Unknown,Shotgun,No,3
Georgia,2004,Unknown,Strangulation,No,1
Georgia,2004,Unknown,Unknown,No,8
Georgia,2005,Female,Blunt Object,Yes,1
Georgia,2005,Female,Drowning,Yes,1
Georgia,2005,Female,Fire,Yes,3
Georgia,2005,Female,Handgun,Yes,16
Georgia,2005,Female,Knife,Yes,14
Georgia,2005,Female,Shotgun,Yes,1
Georgia,2005,Female,Unknown,Yes,6
Georgia,2005,Male,Blunt Object,Yes,17
Georgia,2005,Male,Drugs,Yes,1
Georgia,2005,Male,Fall,Yes,1
Georgia,2005,Male,Fire,Yes,1
Georgia,2005,Male,Firearm,Yes,12
Georgia,2005,Male,Gun,Yes,10
Georgia,2005,Male,Handgun,Yes,174
Georgia,2005,Male,Knife,Yes,45
Georgia,2005,Male,Rifle,Yes,8
Georgia,2005,Male,Shotgun,Yes,8
Georgia,2005,Male,Strangulation,Yes,5
Georgia,2005,Male,Unknown,Yes,16
Georgia,2005,Unknown,Blunt Object,No,12
Georgia,2005,Unknown,Drowning,No,1
Georgia,2005,Unknown,Fire,No,1
Georgia,2005,Unknown,Firearm,No,6
Georgia,2005,Unknown,Gun,No,6
Georgia,2005,Unknown,Handgun,No,132
Georgia,2005,Unknown,Knife,No,10
Georgia,2005,Unknown,Rifle,No,5
Georgia,2005,Unknown,Shotgun,No,4
Georgia,2005,Unknown,Strangulation,No,5
Georgia,2005,Unknown,Suffocation,No,1
Georgia,2005,Unknown,Unknown,No,9
Georgia,2006,Female,Blunt Object,Yes,3
Georgia,2006,Female,Drugs,Yes,1
Georgia,2006,Female,Firearm,Yes,1
Georgia,2006,Female,Handgun,Yes,14
Georgia,2006,Female,Knife,Yes,12
Georgia,2006,Female,Rifle,Yes,1
Georgia,2006,Female,Shotgun,Yes,2
Georgia,2006,Female,Strangulation,Yes,2
Georgia,2006,Female,Suffocation,Yes,1
Georgia,2006,Female,Unknown,Yes,3
Georgia,2006,Male,Blunt Object,Yes,22
Georgia,2006,Male,Fall,Yes,1
Georgia,2006,Male,Fire,Yes,2
Georgia,2006,Male,Firearm,Yes,9
Georgia,2006,Male,Gun,Yes,3
Georgia,2006,Male,Handgun,Yes,226
Georgia,2006,Male,Knife,Yes,47
Georgia,2006,Male,Poison,Yes,1
Georgia,2006,Male,Rifle,Yes,8
Georgia,2006,Male,Shotgun,Yes,14
Georgia,2006,Male,Strangulation,Yes,6
Georgia,2006,Male,Suffocation,Yes,2
Georgia,2006,Male,Unknown,Yes,19
Georgia,2006,Unknown,Blunt Object,No,2
Georgia,2006,Unknown,Drugs,No,1
Georgia,2006,Unknown,Firearm,No,3
Georgia,2006,Unknown,Gun,No,5
Georgia,2006,Unknown,Handgun,No,141
Georgia,2006,Unknown,Knife,No,7
Georgia,2006,Unknown,Rifle,No,5
Georgia,2006,Unknown,Shotgun,No,3
Georgia,2006,Unknown,Strangulation,No,4
Georgia,2006,Unknown,Suffocation,No,1
Georgia,2006,Unknown,Unknown,No,14
Georgia,2007,Female,Blunt Object,Yes,1
Georgia,2007,Female,Fire,Yes,6
Georgia,2007,Female,Handgun,Yes,7
Georgia,2007,Female,Knife,Yes,23
Georgia,2007,Female,Suffocation,Yes,1
Georgia,2007,Female,Unknown,Yes,6
Georgia,2007,Male,Blunt Object,Yes,23
Georgia,2007,Male,Firearm,Yes,13
Georgia,2007,Male,Gun,Yes,2
Georgia,2007,Male,Handgun,Yes,248
Georgia,2007,Male,Knife,Yes,50
Georgia,2007,Male,Rifle,Yes,17
Georgia,2007,Male,Shotgun,Yes,19
Georgia,2007,Male,Strangulation,Yes,3
Georgia,2007,Male,Suffocation,Yes,4
Georgia,2007,Male,Unknown,Yes,31
Georgia,2007,Unknown,Blunt Object,No,12
Georgia,2007,Unknown,Drugs,No,2
Georgia,2007,Unknown,Firearm,No,15
Georgia,2007,Unknown,Gun,No,2
Georgia,2007,Unknown,Handgun,No,161
Georgia,2007,Unknown,Knife,No,11
Georgia,2007,Unknown,Rifle,No,10
Georgia,2007,Unknown,Shotgun,No,11
Georgia,2007,Unknown,Strangulation,No,2
Georgia,2007,Unknown,Unknown,No,16
Georgia,2008,Female,Blunt Object,Yes,3
Georgia,2008,Female,Drowning,Yes,1
Georgia,2008,Female,Fall,Yes,1
Georgia,2008,Female,Fire,Yes,2
Georgia,2008,Female,Handgun,Yes,14
Georgia,2008,Female,Knife,Yes,5
Georgia,2008,Female,Suffocation,Yes,1
Georgia,2008,Female,Unknown,Yes,6
Georgia,2008,Male,Blunt Object,Yes,20
Georgia,2008,Male,Fire,Yes,2
Georgia,2008,Male,Firearm,Yes,17
Georgia,2008,Male,Gun,Yes,3
Georgia,2008,Male,Handgun,Yes,211
Georgia,2008,Male,Knife,Yes,56
Georgia,2008,Male,Rifle,Yes,14
Georgia,2008,Male,Shotgun,Yes,9
Georgia,2008,Male,Strangulation,Yes,9
Georgia,2008,Male,Suffocation,Yes,3
Georgia,2008,Male,Unknown,Yes,39
Georgia,2008,Unknown,Blunt Object,No,6
Georgia,2008,Unknown,Fire,No,1
Georgia,2008,Unknown,Firearm,No,13
Georgia,2008,Unknown,Handgun,No,148
Georgia,2008,Unknown,Knife,No,13
Georgia,2008,Unknown,Rifle,No,6
Georgia,2008,Unknown,Shotgun,No,3
Georgia,2008,Unknown,Strangulation,No,3
Georgia,2008,Unknown,Unknown,No,10
Georgia,2009,Female,Blunt Object,Yes,3
Georgia,2009,Female,Drugs,Yes,1
Georgia,2009,Female,Fire,Yes,1
Georgia,2009,Female,Handgun,Yes,14
Georgia,2009,Female,Knife,Yes,17
Georgia,2009,Female,Rifle,Yes,2
Georgia,2009,Female,Unknown,Yes,9
Georgia,2009,Male,Blunt Object,Yes,40
Georgia,2009,Male,Drugs,Yes,1
Georgia,2009,Male,Fire,Yes,2
Georgia,2009,Male,Firearm,Yes,10
Georgia,2009,Male,Handgun,Yes,219
Georgia,2009,Male,Knife,Yes,32
Georgia,2009,Male,Rifle,Yes,15
Georgia,2009,Male,Shotgun,Yes,19
Georgia,2009,Male,Strangulation,Yes,10
Georgia,2009,Male,Suffocation,Yes,3
Georgia,2009,Male,Unknown,Yes,25
Georgia,2009,Unknown,Blunt Object,No,7
Georgia,2009,Unknown,Firearm,No,8
Georgia,2009,Unknown,Gun,No,2
Georgia,2009,Unknown,Handgun,No,115
Georgia,2009,Unknown,Knife,No,7
Georgia,2009,Unknown,Rifle,No,5
Georgia,2009,Unknown,Shotgun,No,3
Georgia,2009,Unknown,Strangulation,No,2
Georgia,2009,Unknown,Unknown,No,12
Georgia,2010,Female,Blunt Object,Yes,4
Georgia,2010,Female,Drowning,Yes,1
Georgia,2010,Female,Drugs,Yes,1
Georgia,2010,Female,Fire,Yes,2
Georgia,2010,Female,Handgun,Yes,12
Georgia,2010,Female,Knife,Yes,15
Georgia,2010,Female,Strangulation,Yes,1
Georgia,2010,Female,Unknown,Yes,7
Georgia,2010,Male,Blunt Object,Yes,16
Georgia,2010,Male,Drugs,Yes,1
Georgia,2010,Male,Fire,Yes,1
Georgia,2010,Male,Firearm,Yes,13
Georgia,2010,Male,Gun,Yes,2
Georgia,2010,Male,Handgun,Yes,214
Georgia,2010,Male,Knife,Yes,38
Georgia,2010,Male,Rifle,Yes,14
Georgia,2010,Male,Shotgun,Yes,17
Georgia,2010,Male,Strangulation,Yes,7
Georgia,2010,Male,Suffocation,Yes,3
Georgia,2010,Male,Unknown,Yes,25
Georgia,2010,Unknown,Blunt Object,No,5
Georgia,2010,Unknown,Fire,No,1
Georgia,2010,Unknown,Firearm,No,7
Georgia,2010,Unknown,Gun,No,1
Georgia,2010,Unknown,Handgun,No,118
Georgia,2010,Unknown,Knife,No,13
Georgia,2010,Unknown,Rifle,No,5
Georgia,2010,Unknown,Shotgun,No,5
Georgia,2010,Unknown,Strangulation,No,4
